number,time_in_system_days
32905,4.335081018518519
32903,88.38451388888889
32901,10.435208333333334
32899,2.8355092592592595
32898,0.1184606481481481
32897,0.9874074074074074
32895,0.136724537037037
32894,5.182731481481482
32893,2.0819212962962963
32892,0.2304282407407407
32891,0.0855324074074074
32890,20.013194444444444
32889,0.1480092592592592
32888,0.1875578703703703
32886,0.378900462962963
32884,0.2620717592592592
32883,0.2725925925925926
32881,1.8390277777777777
32880,1.865555555555556
32879,0.8888541666666666
32877,1.853553240740741
32876,0.8957638888888889
32875,1.1217824074074074
32871,1.1033680555555556
32870,0.2319212962962963
32868,0.0438310185185185
32866,1.2536226851851853
32858,0.42875
32856,1.463761574074074
32854,27.62755787037037
32852,1.723113425925926
32850,0.7482175925925926
32849,1.954016203703704
32848,0.2643055555555555
32847,0.2807638888888888
32846,1.8799074074074076
32842,15.102719907407408
32840,0.0342939814814814
